,도로명,lat,lon
0,광덕2로 121,37.3094527,126.8360899
0,안산천남로 211,37.3043111,126.8322168
0,고잔로 115,36.9758718,126.749163
0,광덕동로 25,37.3096137,126.8326622
0,157,55.75064455,12.54604223
0,보화로 38,37.3308688,126.8313227
0,당곡2로 30,37.3241927,126.8391819
0,당곡1로 28,37.3226589,126.8381307
0,당곡1로 9,37.3226589,126.8381307
0,당곡1로 10,37.3226589,126.8381307
0,예술대학로 105,37.328133,126.8377417
0,당곡3로 3,37.3263039,126.8399456
0,당곡2로 29,37.3245447,126.8382786
0,광덕2로 216,37.3094527,126.8360899
0,광덕2로 241,37.3094527,126.8360899
0,안산천남로 245,37.3043111,126.8322168
0,광덕동로 26,37.3096137,126.8326622
0,광덕3로 201,37.3124827,126.831212
0,적금로 76,37.3255323,126.8265126
0,광덕서로 19,37.3099371,126.8270442
0,고잔로 81,36.9758718,126.749163
0,선부광장남로 63,37.3275302,126.8092715
0,원선1로 94,37.3274885,126.8041286
0,선부로 166,37.3379777,126.7992653
0,석수로 6,37.33948255,126.8072385
0,석수로 5,37.3391773,126.8066845
0,선부광장남로 111,37.33093605,126.8052052
0,선부광장남로 113,37.3275302,126.8092715
0,화정로 9,35.1453053,126.8742819
0,선부광장1로 81,37.3321,126.8112372
0,선부광장1로 9,37.3342689,126.8130449
0,선부광장북로 36,37.3387941,126.8092631
0,화정천서로2길 9,37.34220015,126.8169693
0,달미로 10,37.3389666,126.813698
0,화정천서로1길 5,37.3419317,126.8171206
0,선부광장북로 67,37.3387941,126.8092631
0,선부광장남로 17,37.3275302,126.8092715
0,석수로 138,37.4849274,126.623884
0,선부광장서로 42,37.334677,126.8047307
0,선이로 6,37.3421853,126.8044247
0,선부로 29,37.3382991,126.7993274
0,새뿔길 42,37.33668,126.7732909
0,새뿔길 55,37.33668,126.7732909
0,새뿔길 54,37.33668,126.7732909
0,신각길 18,37.3361346,126.7771075
0,도일로 46,37.0535066,127.1123351
0,신각길 44,37.3361346,126.7771075
0,새뿔길 101,37.3372738,126.7768823
0,도일로 60-34,37.0535066,127.1123351
0,신길로 62,37.5095407,126.9107326
0,와동공원로 160,37.34579525,126.821889
0,화정천동로2안길 27,37.3456146,126.822212
0,와동로 125,37.3383147,126.8281769
0,라성로 16,37.3269886,126.8000026
0,원선1로 61,37.3274885,126.8041286
0,원선로 50,37.3252036,126.7950555
0,원초로 9,37.3288213,126.8016305
0,원선1로 10,37.3274885,126.8041286
0,원선1로 37,37.3274885,126.8041286
0,초지2로 41,37.3064174,126.8132882
0,초지2로 14,37.3064174,126.8132882
0,원선1로 38,37.3274885,126.8041286
0,원초로 61,37.3288213,126.8016305
0,초지1로 78,37.3037502,126.8143904
0,화정천서로 161,37.3416236,126.8178011
0,광덕2로 74,37.3094527,126.8360899
0,광덕2로 17,37.3094527,126.8360899
0,광덕2로 32,37.3094527,126.8360899
0,화랑로 170,37.6047833,127.0449125
0,원초로 90,37.3288213,126.8016305
0,광덕1로 80,37.3068492,126.8474705
0,건건8길 10,37.3114649,126.9058785
0,건건로 82,37.3103934,126.9046327
0,창말2길 25,36.61097,127.127418
0,건건5길 10,37.3068235,126.9045201
0,건건로 119-9,37.3113067,126.9040566
0,이호로5길 3,37.287517,126.863058
0,이호로5길 13,37.28824495,126.8630945
0,반석로 8,36.3912518,127.3106036
0,이호로5길 14,37.2882354,126.8634707
0,본삼로 8,37.3009317,126.8633268
0,이호로5길 9,37.28800545,126.8630878
0,반석로 44,36.3912518,127.3106036
0,반석로 9,36.3912518,127.3106036
0,이호로4길 8,37.2877654,126.8629145
0,본오로 145,37.2934412,126.8664911
0,본삼로 48,37.3009317,126.8633268
0,충장로 198,35.1529806,128.679332
0,감골2로 58,37.2908317,126.8523047
0,항가울로 28,37.3085362,126.843861
0,해양5로 17,37.2808406,126.832866
0,서암로 4,37.301828,126.8500053
0,석호공원로 59,37.3016696,126.8500028
0,중보로 22,37.3049866,126.8517586
0,선진로 108,37.2785305,126.8507931
0,선진로 114,37.2785305,126.8507931
0,삼리로 23,37.3046291,126.847407
0,삼리로 24,37.3046291,126.847407
0,감골로 83,37.2907321,126.8564438
0,해양1로 11,37.2942264,126.8253048
0,해양1로 30,37.2977376,126.8208966
0,해양로 16,35.0992929,129.0580925
0,석호로 204,37.2946986,126.85334
0,감골2로 11,37.2908317,126.8523047
0,감골2로 47,37.2908317,126.8523047
0,감골로 59,37.2907321,126.8564438
0,중보로 16,37.3068324,126.851364
0,삼리로 86,37.3046291,126.847407
0,용하공원로 7,37.305558,126.852892
0,광덕4로 460,37.3032275,126.8582288
0,감골1로 43,37.2896394,126.8516815
0,감골2로 12,37.2908317,126.8523047
0,양지마을1길 81,37.2962224,126.9165336
0,사사안골길 6,37.3044734,126.9253521
0,예술광장1로 131,37.32787265,126.8460379
0,성포로 31,34.91393135,128.5173814
0,화랑로 495,37.6047833,127.0449125
0,화랑로 527,37.6047833,127.0449125
0,충장로 533,35.1529806,128.679332
0,화랑로 510,37.6047833,127.0449125
0,화랑로 534,37.6047833,127.0449125
0,수암1길 24,37.3627444,126.8791713
0,원당골길 17,36.9115653,126.6591883
0,원당골1길 13,37.363946,126.877491
0,수암2길 21,37.3640993,126.8779041
0,수암2길 20,37.3640993,126.8779041
0,원당골1길 5,37.363946,126.877491
0,수암길 55,37.3625012,126.8776221
0,원당골1길 11,37.363946,126.877491
0,원당골길 11,36.9115653,126.6591883
0,원당골길 21-1,36.9115653,126.6591883
0,원당골1길 1,37.363946,126.877491
0,시낭로2길 5,37.33533285,126.8538218
0,충장로 565,35.1529806,128.679332
0,안산천동로 146,37.3164924,126.8434128
0,안산천동로1길 10,37.3305256,126.848314
0,안산천동로1길 9,37.3305256,126.848314
0,광덕산1로 19,37.33475875,126.844704
0,안산천동로1길 29,37.3305256,126.848314
0,안산천남1로 100,37.3082013,126.8424005
0,안산천남1로 70,37.3082013,126.8424005
0,청룡길 25,37.4793185,126.9458474
0,청룡1길 16,37.4810637,126.9470494
0,비봉로 37,38.0662681,128.1744392
0,전원길 10-6,37.877973,127.7374397
0,가족공원길 86,37.0140663,127.2054537
0,가족공원길 78,37.0140663,127.2054537
0,장미길 32,36.0506277,129.3640154
0,마정강변길 33,37.0137981,127.2098876
0,마정강변길 31,37.0137981,127.2098876
0,공도로 116-7,37.0004237,127.1730372
0,송원길 64,37.0071774,127.1746316
0,도화길 87,37.5399068,126.9486234
0,공도5로 40,37.0017646,127.1701488
0,공도로 142,37.000281,127.1740882
0,만수로 31,37.4579923,126.7300988
0,공도로 150,37.0004237,127.1730372
0,공도로 149,37.0004237,127.1730372
0,공도로 116-26,37.0004237,127.1730372
0,양기길 46,37.0072208,127.1986755
0,양기길 28,37.0072208,127.1986755
0,벚꽃길 73,35.0867499,129.0589836
0,공도로 51-17,37.0004237,127.1730372
0,서동대로 4079,36.9463159,126.8760833
0,벚꽃길 36,35.0867499,129.0589836
0,진건중길 14,36.9831335,127.1364005
0,진건중길 15-13,36.9831335,127.1364005
0,진사길 27,36.9896574,127.1426207
0,진건중길 15-10,36.9831335,127.1364005
0,진사길 32,36.368846,126.4146901
0,종합운동장로 132,37.0096413,127.3287044
0,안성맞춤대로 1127,36.9823579,127.2656569
0,학자로 43,37.0118088,127.267662
0,금산1길 13,37.9000503,127.6934554
0,대학로 64,37.5779259,127.0040863
0,안성맞춤대로 1320-21,36.9823579,127.2656569
0,낙원길 124,37.8793086,127.7257533
0,장기로 95,35.8441088,128.5333097
0,중앙로452번길 34,37.0052218,127.2765788
0,고수1로 19,37.0152841,127.2617227
0,고수2로 20,37.0149339,127.2582102
0,고수2로 70,37.0149339,127.2582102
0,남파로 130,37.0154917,127.2713517
0,고수2로 28,37.0149339,127.2582102
0,내리5길 23,36.9997444,127.2215912
0,대학6길 25,37.0037708,127.2248621
0,서동대로 4725,36.9463159,126.8760833
0,안성맞춤대로 1654,36.9823579,127.2656569
0,낙원길 47,37.8793086,127.7257533
0,안성맞춤대로 475,36.96444965,127.2456167
0,안성맞춤대로 439,36.9609066,127.2449279
0,보개원삼로 363-16,37.0505721,127.2926223
0,중앙로461번길 12,37.0062326,127.2785339
0,월덕천길 17,37.0083512,127.2782283
0,중앙로 360,36.6527935,127.4876506
0,석정2길 13-8,37.0085255,127.2623027
0,아양4로 46,37.0114453,127.2553829
0,중앙로 274-7,35.2650007,126.5099823
0,중앙로361번길 33,37.0085364,127.2669489
0,혜산로 37-24,37.010385,127.2738794
0,혜산로 37-16,37.010385,127.2738794
0,남파로 73-9,37.0169189,127.2563792
0,아양로 23,35.8837142,128.6249137
0,석정2길 5,35.0870662,126.8175524
0,아양3로 56,37.0057021,127.2528817
0,아양2로 49,37.0039643,127.2567013
0,중앙로 212,33.5003252,126.5290644
0,가천중앙3길 17,37.0378921,127.1273663
0,만세로 1409,37.025939,127.1218956
0,장기로 37,35.9522672,129.4516713
0,서동대로 7416-10,36.9463159,126.8760833
0,관음당길 39-8,37.0726655,127.4180476
0,죽산초교길 69-4,37.0771883,127.4210583
0,서운로 791-9,36.98042095,127.2667906
0,서운로 791-10,36.9815017,127.2671671
0,장기로91번길 19,37.0047163,127.272503
0,학의로 168,37.3960523,126.9420724
0,달안로 153,37.3937693,126.9467715
0,관평로212번길 21,37.3964005,126.9609863
0,관악대로404번길 19-9,37.4039951,126.9668116
0,관평로319번길 7,37.4050199,126.9561059
0,일동로126번길 30,37.40728,126.9624048
0,동편로 110,37.408411,126.973689
0,동편로 135,37.408411,126.973689
0,관악대로404번길 10-12,37.4040409,126.9677764
0,관양로 179,37.4013355,126.9538825
0,관악대로276번길 9-18,37.4017846,126.9537342
0,관양로 189-32,37.4013355,126.9538825
0,관악대로359번길 13,37.4054739,126.9641863
0,관평로336번길 48,37.4048486,126.9588066
0,벌말로 182,37.5528364,126.7677758
0,안양판교로 42,37.3875757,127.0795229
0,흥안대로 500-6,37.3699767,126.9569988
0,시민대로327번길 55,37.3964268,126.9645752
0,달안로 125,37.3937693,126.9467715
0,학의로 146,37.3960523,126.9420724
0,달안로 110,37.3937693,126.9467715
0,달안로 124,37.3937693,126.9467715
0,학의로 120,37.3960523,126.9420724
0,관평로 333,37.3814094,126.968651
0,경수대로883번길 46,37.3968145,126.9358176
0,학의로 20,37.3960523,126.9420724
0,학의로 46,37.3960523,126.9420724
0,동안로 209,37.4241195,129.1106255
0,동안로 283,37.4241195,129.1106255
0,동안로 280,37.4241195,129.1106255
0,동안로 268,37.4241195,129.1106255
0,동안로 252,37.4241195,129.1106255
0,임곡로 43,35.2133803,126.7891891
0,임곡로80번길 33,37.40727,126.9347814
0,관악대로 183,37.4045988,126.9677416
0,평촌대로396번길 11,37.405964,126.9516542
0,경수대로 939,37.4156448,126.9164128
0,관악대로106번길 29,37.3981449,126.9374315
0,관악대로106번길 72,37.3981449,126.9374315
0,경수대로 947,37.4156448,126.9164128
0,안양천동로 162,37.388025,126.9413121
0,관악대로 135,37.4045988,126.9677416
0,관악대로 121,37.4045988,126.9677416
0,달안로 61,37.3937693,126.9467715
0,학의로 98,37.3960523,126.9420724
0,달안로 75,37.3937693,126.9467715
0,달안로 62,37.3937693,126.9467715
0,달안로 78,37.3937693,126.9467715
0,평촌대로253번길 18,37.393339,126.9521438
0,관악대로69번길 14,37.3988781,126.9310145
0,일동로 15,37.3107698,126.8687623
0,임곡로 16,35.2133803,126.7891891
0,평촌대로427번길 39,37.4099611,126.9478757
0,동안로159번길 14,37.3919838,126.9487534
0,시민대로159번길 62,37.3916709,126.9471494
0,시민대로159번길 59,37.3916709,126.9471494
0,관악대로 171,37.4045988,126.9677416
0,경수대로883번길 91,37.3968145,126.9358176
0,평촌대로374번길 9-35,37.4049333,126.9504324
0,경수대로884번길 12,37.3976646,126.9407198
0,비산로 22,37.4001615,126.9325264
0,경수대로883번길 33,37.3968145,126.9358176
0,관악대로264번길 11,37.4015246,126.9523882
0,임곡로 70,35.2133803,126.7891891
0,귀인로 208,37.3829028,126.9530634
0,귀인로 210,37.3879649,126.9651237
0,귀인로 294,37.3829028,126.9530634
0,부림로 10,37.393478,126.9651862
0,관평로 88,37.3814094,126.968651
0,귀인로 258,37.3829028,126.9530634
0,부림로 34,37.393478,126.9651862
0,관평로 68,37.3814094,126.968651
0,부림로 13,37.437493,126.999971
0,흥안대로456번길 66,37.3934566,126.9797319
0,흥안대로414번길 20,37.3909503,126.9753945
0,흥안대로 446-20,37.3713402,126.9613091
0,흥안대로414번길 39,37.3909503,126.9753945
0,학의로 390,37.3960523,126.9420724
0,학의로408번길 13,37.3950712,126.9805205
0,흥안대로414번길 21-9,37.3909503,126.9753945
0,부림로 52,35.4614021,128.3185727
0,귀인로 237,37.3829028,126.9530634
0,부림로 55,37.393478,126.9651862
0,관평로138번길 13,37.3902488,126.9646501
0,관평로138번길 63,37.3902488,126.9646501
0,관평로138번길 12,37.3902488,126.9646501
0,부림로 80,37.393478,126.9651862
0,평의길 17,37.3907338,126.9772141
0,평촌대로180번길 28,37.3885602,126.9597397
0,귀인로 193,37.3829028,126.9530634
0,귀인로 213,37.3829028,126.9530634
0,경수대로519번길 47,37.2726112,127.0279044
0,경수대로609번길 26,37.3771873,126.9546248
0,흥안대로 104,37.3713402,126.9613091
0,엘에스로116번길 56,37.3753032,126.9485283
0,호성로 20,35.8542763,127.1518048
0,흥안대로109번길 8,37.3706027,126.9572179
0,흥안대로94번길 52,37.3675818,126.9563442
0,경수대로 430,37.4156448,126.9164128
0,시민대로137번길 30,37.3885242,126.9474658
0,흥안대로 94,37.3713402,126.9613091
0,동안로 57,37.4241195,129.1106255
0,평촌대로179번길 27,37.3872411,126.9559075
0,동안로 102,37.4241195,129.1106255
0,동안로 101,37.4241195,129.1106255
0,동안로 75,37.4241195,129.1106255
0,평촌대로211번길 21,37.3898013,126.9540704
0,평촌대로179번길 30,37.3872411,126.9559075
0,귀인로 157,37.3829028,126.9530634
0,동안로 11,36.124644,127.1309408
0,귀인로172번길 22,37.3832355,126.9591633
0,동안로 40,37.4241195,129.1106255
0,동안로 6,36.1453654,127.0664983
0,경수대로610번길 37,37.3776221,126.9578647
0,동안로 35,37.4241195,129.1106255
0,경수대로721번길 44-28,37.3853416,126.9493538
0,경수대로 511,37.4156448,126.9164128
0,귀인로82번길 54,37.3805993,126.9505617
0,경수대로 492,37.4156448,126.9164128
0,흥안대로223번길 47,37.3757217,126.966677
0,평촌대로40번길 100,37.378803,126.9660259
0,경수대로707번길 39,37.3834558,126.9492998
0,경수대로596번길 62-12,37.3758307,126.9566492
0,포도원로 25,37.3621313,126.9639265
0,흥안대로94번길 68,37.3675818,126.9563442
0,귀인로79번길 12,37.3838282,126.9480584
0,엘에스로53번길 10,37.3682624,126.95364
0,경수대로707번길 52,37.384439,126.9498071
0,경수대로797번길 5,37.390363,126.944197
0,경수대로797번길 12,37.390363,126.944197
0,시민대로 137,37.38339,126.9353631
0,안양천동로126번길 26,37.3911496,126.9427839
0,경수대로610번길 36,37.3776221,126.9578647
0,엘에스로45번길 30,37.3672327,126.9544051
0,경수대로 581,37.4156448,126.9164128
0,경수대로 583,37.4156448,126.9164128
0,경수대로 769,37.4156448,126.9164128
0,경수대로733번길 23,37.3866836,126.9486876
0,경수대로 462,37.4156448,126.9164128
0,귀인로80번길 5,37.3782422,126.9500602
0,포도원로27번길 44,37.3635485,126.964561
0,귀인로79번길 52,37.3838282,126.9480584
0,시민대로110번길 43,37.386672,126.9463244
0,경수대로623번길 46,37.3766869,126.9531242
0,경수대로707번길 42,37.38453095,126.9493251
0,경수대로 480,37.4156448,126.9164128
0,귀인로98번길 13,37.3806736,126.9513011
0,삼봉로 35,37.572028,126.982459
0,삼봉로 61,37.572028,126.982459
0,박달로 344,37.4029926,126.8806045
0,양화로147번길 7,37.4053397,126.9076739
0,양화로135번길 45,37.4040526,126.9062609
0,박달로 420,37.4029926,126.8806045
0,박달로498번길 28,37.400488,126.9094902
0,양화로135번길 37,37.4040526,126.9062609
0,박달로 453,37.4029926,126.8806045
0,박달로507번길 57,37.4038077,126.9086139
0,박달로497번길 57,37.4042709,126.907184
0,충훈로 14,37.4029897,126.9029617
0,박달로 403,37.4029926,126.8806045
0,안양로468번길 25-8,37.4125271,126.9119655
0,경수대로1244번길 48,37.4200882,126.9112523
0,경수대로1290번길 15,37.4231397,126.9097064
0,경수대로1273번길 55,37.4197111,126.9089183
0,안양로455번길 39,37.4097511,126.910018
0,연현로79번길 20,37.4296881,126.9014082
0,석수로 40,37.3400362,126.8079127
0,경수대로 1430,37.4156448,126.9164128
0,석천로197번길 52,37.4139652,126.9100379
0,안양로 507,37.4095097,126.9125424
0,경수대로1394번길 11,37.4308338,126.9038318
0,경수대로 1193,37.4156448,126.9164128
0,경수대로1219번길 8,37.4168208,126.9122192
0,연현로79번길 105,37.4296881,126.9014082
0,연현로79번길 84,37.4296881,126.9014082
0,연현로79번길 56,37.4296881,126.9014082
0,연현로79번길 57,37.4296881,126.9014082
0,삼성산길 8,37.4339934,126.9052377
0,삼성산길 26,37.4339934,126.9052377
0,안양로 546,37.4095097,126.9125424
0,연현로 29,37.4245686,126.9049231
0,삼막로 12,37.4239457,126.9129534
0,연현로 65,37.4245686,126.9049231
0,충훈로 92,37.4075536,126.8991733
0,연현로 79,37.4245686,126.9049231
0,충훈로 51,37.4075536,126.8991733
0,충훈로71번길 6,37.4059071,126.8994468
0,충훈로72번길 12,37.4083912,126.9001131
0,안양로532번길 12,37.4169077,126.9076293
0,연현로 75,37.4245686,126.9049231
0,경수대로1394번길 12,37.4308338,126.9038318
0,안양로257번길 10,37.3950955,126.9226575
0,만안로 191,37.4016749,126.9218979
0,냉천로28번길 10,37.3845707,126.9288833
0,만안로 61,37.4016749,126.9218979
0,문예로 53,36.3622138,127.3903335
0,병목안로 179,37.3957429,126.9148707
0,삼덕로 57,35.174334,128.9774051
0,박달로 600,37.4029926,126.8806045
0,병목안로 129-27,37.3957429,126.9148707
0,만안로 298,37.4016749,126.9218979
0,만안로111번길 3,37.3921508,126.9298999
0,경수대로1001번길 116,37.4057045,126.9223386
0,만안로159번길 7,37.3956202,126.9266703
0,안양천서로 177,37.3955265,126.9343052
0,문예로 59-1,36.3535612,127.390289
0,예술공원로70번길 9,37.4137714,126.918704
0,만안로 17,37.4016749,126.9218979
0,만안로 272,37.4016749,126.9218979
0,만안로 29,37.4016749,126.9218979
0,안양로214번길 47-15,37.393326,126.9283616
0,장내로120번길 11,37.3950955,126.9226575
0,수리산로 25-1,37.3884143,126.9300825
0,경수대로 1185-6,37.3711636,126.957579
0,만안로 35,37.3860426,126.9336104
0,예술공원로 59,37.410418,126.9140148
0,예술공원로 57,37.413122,126.916773
0,안양로332번길 36-9,37.4026998,126.9189985
0,안양천서로 311,37.3955265,126.9343052
0,만안로159번길 31,37.3956202,126.9266703
0,만안로91번길 13,37.3906935,126.931111
0,안양로13번길 11,37.3771224,126.9394185
0,수리산로48번길 59,37.3876145,126.9325289
0,문예로52번길 19,36.0124511,129.3646328
0,병목안로 81,37.3957429,126.9148707
0,현충로 102,37.5074313,126.9666365
0,장내로 76,37.3997692,126.9266714
0,안양로263번길 5,37.395271,126.9218963
0,예술공원로64번길 9,37.4136157,126.9181411
0,만안로 91,37.4018435,126.9217083
0,삼덕로63번길 32,37.3939224,126.9183456
0,창박로 30,37.3846439,126.9033012
0,창박로 17,37.3846439,126.9033012
0,창박로 38,37.3846439,126.9033012
0,소곡로26번길 12,37.3909177,126.9288835
0,예술공원로77번길 26,37.413836,126.915121
0,예술공원로64번길 28,37.4136157,126.9181411
0,능곡로36번길 19,37.3921649,126.9129848
0,전파로61번길 20,37.3916093,126.9398058
0,태평로 214,37.4063824,126.9198196
0,안양로332번길 5,37.4026998,126.9189985
0,안양로 96,37.4095097,126.9125424
0,안양로 174,37.389738,126.9296129
0,안양로 186,37.390681,126.929072
0,소곡로 78,37.3909177,126.9288835
0,안양천서로 357,37.3955265,126.9343052
0,만안로 368,37.4016749,126.9218979
0,양화로47번길 42,37.3976738,126.9117011
0,능곡로 36,37.3686501,126.8107252
0,장내로150번길 53,37.3967214,126.9257308
0,만안로159번길 23,37.3956202,126.9266703
0,안양로 207,37.4095097,126.9125424
0,장내로140번길 67,37.3965494,126.9241871
0,병목안로 16,37.3957429,126.9148707
0,병목안로110번길 12,37.393452,126.9093396
0,안양로384번길 35,37.404937,126.9171482
0,병목안로 176,37.3957429,126.9148707
0,양화로 53,37.5493865,126.9135335
0,만안로55번길 36,37.3877594,126.9327985
0,수리산로48번길 47,37.3876145,126.9325289
0,안양천서로 289,37.3955265,126.9343052
0,양화로71번길 24,37.3998552,126.9119406
0,만안로111번길 16,37.3921508,126.9298999
0,안양로170번길 6,37.3898346,126.9305977
0,관악대로 7,37.4045988,126.9677416
0,현충로 22,37.5056483,126.9711807
0,병목안로 103,37.3957429,126.9148707
0,만안로 123,37.4016749,126.9218979
0,안양로214번길 56,37.393326,126.9283616
0,현충로 15,37.5056483,126.9711807
0,태평로60번길 16,37.3961909,126.9302676
0,만안로 264,37.4016749,126.9218979
0,박달로 554,37.4029926,126.8806045
0,경수대로 1141-6,37.3711636,126.957579
0,예술공원로70번길 61,37.4137714,126.918704
0,예술공원로64번길 35,37.4136157,126.9181411
0,만안로 254,37.4016749,126.9218979
0,병목안로130번길 83,37.3916066,126.9053425
0,장내로 56,37.3997692,126.9266714
0,병목안로 220,37.3957429,126.9148707
0,고암길 200-8,37.8329113,127.0723754
0,고암길 275,37.8329113,127.0723754
0,고암길 306-40,37.8329113,127.0723754
0,고암길 223,37.8329113,127.0723754
0,부흥로 2021-7,37.4993847,126.7194315
0,부흥로 2021-12,37.4993915,126.7198796
0,고읍로 36-10,37.7970599,127.0794611
0,고읍로35번길 8,37.7993505,127.0798275
0,고읍로 11-7,37.7970599,127.0794611
0,고덕로 340-12,37.5571727,127.1730005
0,부흥로 1898-4,37.4877762,126.7890644
0,부흥로 1901,37.4993915,126.7198796
0,고읍남로39번길 48,37.7883168,127.0817996
0,고읍로 118-16,37.7970599,127.0794611
0,고읍남로39번길 84,37.7883168,127.0817996
0,지섬로198번길 16,37.8203898,126.9833431
0,가래비11길 30,37.8249915,126.9831882
0,광적로 85-18,37.8216835,126.9836478
0,감악산로244번길 180,37.8933016,126.9744698
0,평화로1429번길 89-94,37.8189424,127.0443676
0,평화로1429번길 43-10,37.8189424,127.0443676
0,평화로1475번길 161-14,37.8219607,127.0467982
0,평화로1429번길 66,37.8189424,127.0443676
0,평화로1399번길 62,37.8147559,127.043785
0,평화로 1476-20,35.7847458,127.132773
0,평화로 1476-24,38.2278636,127.876982
0,고덕로139번길 248-30,37.8257778,127.0610104
0,평화로1416번길 14,37.8174805,127.0480421
0,평화로1438번길 11-12,37.8184562,127.0482474
0,고덕로139번길 361-20,37.8257778,127.0610104
0,고덕로 89,37.5571727,127.1730005
0,평화로 1428-1,35.7847458,127.132773
0,고덕로139번길 361-21,37.8257778,127.0610104
0,고덕로 160,37.5571727,127.1730005
0,고덕로 159,37.5571727,127.1730005
0,평화로 1404,35.7847458,127.132773
0,덕정길 94,37.843696,127.0657397
0,고암길 354,37.8329113,127.0723754
0,독바위로 63-8,37.8114407,127.0836638
0,화합로 1363,35.5446767,129.3396825
0,화합로1325번길 22-31,37.849036,127.0716664
0,화합로1325번길 22-33,37.849036,127.0716664
0,독바위로 55,37.8114407,127.0836638
0,덕정길 105,37.843696,127.0657397
0,고암길 305-40,37.8329113,127.0723754
0,고읍북로 28-8,37.7962798,127.0869902
0,고읍로 117-7,37.52436,127.46927
0,꿈나무로 320,37.793841,126.9875401
0,양주산성로 838-71,37.7866773,126.9942544
0,꿈나무로 298,37.793841,126.9875401
0,부흥로 1166-3,37.7948485,127.0085149
0,꿈나무로 31-4,37.8030008,126.9989601
0,양주산성로 543,37.7866773,126.9942544
0,호명로 77,37.7803578,126.9900497
0,양주산성로 523,37.7866773,126.9942544
0,호명로 103-22,37.7803578,126.9900497
0,꿈나무로 299,37.793841,126.9875401
0,꿈나무로 325,37.793841,126.9875401
0,꿈나무로 291,37.793841,126.9875401
0,꿈나무로 311,37.793841,126.9875401
0,호명로 87,37.7803578,126.9900497
0,꿈나무로 136,37.793841,126.9875401
0,권율로 1455-15,37.7754,126.9604
0,고덕로 108-59,37.5571727,127.1730005
0,부흥로 2096,37.4993915,126.7198796
0,부흥로 2162,37.4993915,126.7198796
0,부흥로 2152-11,37.4993915,126.7198796
0,삼숭로58번길 115,37.7996659,127.1028892
0,삼숭로58번길 141,37.7996659,127.1028892
0,삼숭로38번길 78-30,37.7972282,127.102626
0,삼숭로38번길 78-12,37.7972282,127.102626
0,삼숭로38번길 55,37.7972282,127.102626
0,삼숭로38번길 91,37.7972282,127.102626
0,삼숭로38번길 190,37.7972282,127.102626
0,부흥로 2128,37.4993915,126.7198796
0,부흥로 2126,37.4993915,126.7198796
0,옥정로5길 35,37.8224752,127.0916077
0,옥정서로1길 60,37.8145414,127.0857844
0,옥정동로 10,37.8239522,127.0988146
0,옥정동로1길 63,37.8149922,127.0945137
0,독바위로 433,37.8114407,127.0836638
0,옥정동로9길 74,37.8335853,127.0958029
0,새터로 37,35.8355553,127.1158885
0,회천남로 54,37.8181379,127.0952635
0,옥정로7길 34,37.8281476,127.0896291
0,옥정서로 130,37.8302597,127.0878296
0,옥정서로 72,37.8302597,127.0878296
0,회천남로 116,37.8181379,127.0952635
0,옥정동로 162,37.8239522,127.0988146
0,가마골로 40-8,37.7189511,126.9749619
0,호국로473번길 11-12,37.7133319,126.9672735
0,가마골로 9,37.74733,126.97286
0,권율로 53-1,37.8119762,126.9790529
0,평화로 1552-19,35.7847458,127.132773
0,평화로 1552-8,37.7510447,127.0438566
0,강남로 921,36.5496635,128.7105329
0,강남로 867,36.5496635,128.7105329
0,강남로 868,36.5496635,128.7105329
0,강남로 922,36.5496635,128.7105329
0,개군로 485,37.44365,127.53673
0,학둔지아래길 115-1,37.4220552,127.7528295
0,양수로172번길 11-4,37.5465257,127.3182853
0,양수로156번길 19,37.5457465,127.3203908
0,양수로156번길 16,37.54572435,127.3196476
0,양수로156번길 16-1,37.54572435,127.3196476
0,두물머리길8번길 26-3,37.54426665,127.3157314
0,양수로155번길 16,37.5438351,127.3184551
0,양수로152번길 32-12,37.5453352,127.3181498
0,목왕로 25,37.5653196,127.3873744
0,시민로78번길 9-8,37.4899125,127.5002999
0,중앙로167번길 8,35.5351842,129.3103086
0,남북로 55-8,37.7214788,126.7320217
0,중앙로167번길 60,35.5351842,129.3103086
0,중앙로167번길 62,35.5351842,129.3103086
0,중앙로 14,33.2538137,126.5614483
0,중앙로 12,37.622296,126.8358704
0,관문길18번길 16,37.4921024,127.4954438
0,관문길18번길 10,37.4915168,127.4945658
0,관문길18번길 42,37.4916112,127.4969983
0,관문길18번길 38,37.491766,127.4958909
0,양근로 245,37.4733604,127.5187844
0,역전길 55,37.49402455,127.4891567
0,관문길 60,37.4940978,127.4920359
0,양근로 119,37.4733604,127.5187844
0,중앙로 14-18,36.6527935,127.4876506
0,양근로 133,37.4733604,127.5187844
0,양근로137번길 11,37.4929889,127.4885851
0,역전길 22,37.4920152,127.4909573
0,관문길 70,37.4954206,127.4926874
0,용문시장5길 16,37.4845292,127.5953319
0,용문로387번길 10,37.487038,127.5947295
0,연수로 7,35.1739999,129.0744718
0,다문북길 50,37.487217,127.5927556
0,다문북길 47,37.487217,127.5927556
0,다문북길 57,37.487217,127.5927556
0,요곡길 18,35.0624605,127.2599763
0,그릇고갯길 100,37.4869515,127.6060148
0,경충대로 1472-34,37.2349518,127.5197996
0,경충대로 1472-19,37.2349518,127.5197996
0,경충대로 1472-23,37.2349518,127.5197996
0,경충대로 1162-20,37.2349518,127.5197996
0,일신로 29,37.4796664,126.7466377
